t,goodput,throttled,offered,type,name
436.944061, 4, 0, 10, client, client_3_10.00
437.947578, 244, 6, 250, server, server
437.947578, 75, 73, 78, client, client_0_150.00
437.947578, 81, 69, 81, client, client_1_150.00
437.947578, 78, 69, 81, client, client_2_150.00
437.947578, 10, 0, 10, client, client_3_10.00
438.949630, 199, 9, 208, server, server
438.949630, 59, 83, 67, client, client_0_150.00
438.949630, 66, 85, 66, client, client_1_150.00
438.949630, 65, 85, 65, client, client_2_150.00
438.949630, 9, 0, 10, client, client_3_10.00
439.950727, 209, 8, 217, server, server
439.950727, 63, 80, 70, client, client_0_150.00
439.950727, 68, 82, 68, client, client_1_150.00
439.950727, 68, 82, 69, client, client_2_150.00
439.950727, 10, 0, 10, client, client_3_10.00
440.954244, 200, 195, 395, server, server
440.954244, 16, 22, 129, client, client_0_150.00
440.954244, 128, 22, 128, client, client_1_150.00
440.954244, 54, 21, 129, client, client_2_150.00
440.954244, 2, 1, 9, client, client_3_10.00
441.956296, 145, 155, 300, server, server
441.956296, 6, 53, 97, client, client_0_150.00
441.956296, 97, 54, 97, client, client_1_150.00
441.956296, 38, 52, 98, client, client_2_150.00
441.956296, 4, 2, 8, client, client_3_10.00
442.957393, 220, 9, 229, server, server
442.957393, 67, 78, 72, client, client_0_150.00
442.957393, 73, 77, 73, client, client_1_150.00
442.957393, 70, 77, 74, client, client_2_150.00
442.957393, 10, 0, 10, client, client_3_10.00
443.960910, 236, 8, 244, server, server
443.960910, 78, 73, 78, client, client_0_150.00
443.960910, 77, 72, 78, client, client_1_150.00
443.960910, 72, 72, 78, client, client_2_150.00
443.960910, 9, 0, 10, client, client_3_10.00
444.962963, 201, 7, 208, server, server
444.962963, 64, 85, 65, client, client_0_150.00
444.962963, 66, 85, 66, client, client_1_150.00
444.962963, 61, 83, 67, client, client_2_150.00
444.962963, 10, 0, 10, client, client_3_10.00
445.964060, 201, 203, 404, server, server
445.964060, 14, 19, 131, client, client_0_150.00
445.964060, 131, 19, 131, client, client_1_150.00
445.964060, 54, 19, 132, client, client_2_150.00
445.964060, 2, 0, 10, client, client_3_10.00
446.967577, 149, 75, 224, server, server
446.967577, 32, 51, 100, client, client_0_150.00
446.967577, 98, 52, 98, client, client_1_150.00
446.967577, 9, 134, 16, client, client_2_150.00
446.967577, 10, 0, 10, client, client_3_10.00
447.969629, 214, 8, 222, server, server
447.969629, 67, 79, 71, client, client_0_150.00
447.969629, 69, 82, 69, client, client_1_150.00
447.969629, 69, 78, 72, client, client_2_150.00
447.969629, 9, 0, 10, client, client_3_10.00
448.970726, 236, 7, 243, server, server
448.970726, 75, 74, 76, client, client_0_150.00
448.970726, 78, 72, 78, client, client_1_150.00
448.970726, 74, 72, 79, client, client_2_150.00
448.970726, 9, 0, 10, client, client_3_10.00
449.974243, 202, 9, 211, server, server
449.974243, 67, 84, 67, client, client_0_150.00
449.974243, 66, 83, 67, client, client_1_150.00
449.974243, 59, 83, 67, client, client_2_150.00
449.974243, 10, 0, 10, client, client_3_10.00
450.976295, 201, 198, 399, server, server
450.976295, 16, 21, 129, client, client_0_150.00
450.976295, 130, 21, 130, client, client_1_150.00
450.976295, 53, 20, 130, client, client_2_150.00
450.976295, 2, 0, 10, client, client_3_10.00
451.977392, 149, 153, 302, server, server
451.977392, 8, 54, 96, client, client_0_150.00
451.977392, 96, 54, 96, client, client_1_150.00
451.977392, 41, 51, 100, client, client_2_150.00
451.977392, 4, 0, 10, client, client_3_10.00
452.980909, 242, 6, 248, server, server
452.980909, 77, 71, 80, client, client_0_150.00
452.980909, 78, 72, 78, client, client_1_150.00
452.980909, 77, 70, 80, client, client_2_150.00
452.980909, 10, 0, 10, client, client_3_10.00
453.982962, 210, 9, 219, server, server
453.982962, 63, 80, 70, client, client_0_150.00
453.982962, 69, 82, 69, client, client_1_150.00
453.982962, 68, 80, 70, client, client_2_150.00
453.982962, 10, 0, 10, client, client_3_10.00
454.984059, 200, 9, 209, server, server
454.984059, 63, 85, 65, client, client_0_150.00
454.984059, 67, 83, 67, client, client_1_150.00
454.984059, 60, 84, 67, client, client_2_150.00
454.984059, 10, 0, 10, client, client_3_10.00
455.987576, 201, 203, 404, server, server
455.987576, 14, 18, 133, client, client_0_150.00
455.987576, 132, 18, 132, client, client_1_150.00
455.987576, 53, 17, 133, client, client_2_150.00
455.987576, 2, 4, 6, client, client_3_10.00
456.989628, 190, 130, 320, server, server
456.989628, 10, 75, 75, client, client_0_150.00
456.989628, 102, 49, 102, client, client_1_150.00
456.989628, 74, 15, 135, client, client_2_150.00
456.989628, 4, 2, 8, client, client_3_10.00
457.990725, 210, 8, 218, server, server
457.990725, 68, 81, 69, client, client_0_150.00
457.990725, 68, 80, 70, client, client_1_150.00
457.990725, 64, 82, 69, client, client_2_150.00
457.990725, 10, 0, 10, client, client_3_10.00
458.994242, 200, 8, 208, server, server
458.994242, 62, 85, 66, client, client_0_150.00
458.994242, 65, 84, 66, client, client_1_150.00
458.994242, 63, 84, 66, client, client_2_150.00
458.994242, 10, 0, 10, client, client_3_10.00
459.996294, 197, 9, 206, server, server
459.996294, 65, 85, 65, client, client_0_150.00
459.996294, 65, 86, 65, client, client_1_150.00
459.996294, 59, 84, 66, client, client_2_150.00
459.996294, 8, 0, 10, client, client_3_10.00
460.997391, 206, 206, 412, server, server
460.997391, 15, 17, 133, client, client_0_150.00
460.997391, 134, 16, 134, client, client_1_150.00
460.997391, 55, 16, 135, client, client_2_150.00
460.997391, 2, 0, 10, client, client_3_10.00
462.000909, 199, 157, 356, server, server
462.000909, 63, 0, 151, client, client_0_150.00
462.000909, 95, 53, 97, client, client_1_150.00
462.000909, 39, 52, 98, client, client_2_150.00
462.000909, 2, 0, 10, client, client_3_10.00
463.002961, 201, 20, 221, server, server
463.002961, 136, 0, 150, client, client_0_150.00
463.002961, 30, 121, 30, client, client_1_150.00
463.002961, 27, 119, 31, client, client_2_150.00
463.002961, 8, 0, 10, client, client_3_10.00
464.004058, 195, 9, 204, server, server
464.004058, 68, 78, 72, client, client_0_150.00
464.004058, 61, 89, 61, client, client_1_150.00
464.004058, 57, 90, 61, client, client_2_150.00
464.004058, 9, 0, 10, client, client_3_10.00
465.007575, 205, 8, 213, server, server
465.007575, 64, 83, 68, client, client_0_150.00
465.007575, 66, 83, 67, client, client_1_150.00
465.007575, 65, 82, 68, client, client_2_150.00
465.007575, 10, 0, 10, client, client_3_10.00
466.009627, 199, 177, 376, server, server
466.009627, 14, 35, 115, client, client_0_150.00
466.009627, 135, 16, 135, client, client_1_150.00
466.009627, 47, 34, 116, client, client_2_150.00
466.009627, 3, 0, 10, client, client_3_10.00
467.010724, 203, 10, 213, server, server
467.010724, 10, 134, 16, client, client_0_150.00
467.010724, 150, 0, 150, client, client_1_150.00
467.010724, 34, 114, 37, client, client_2_150.00
467.010724, 9, 0, 10, client, client_3_10.00
468.014241, 185, 5, 190, server, server
468.014241, 55, 92, 59, client, client_0_150.00
468.014241, 90, 60, 90, client, client_1_150.00
468.014241, 31, 119, 31, client, client_2_150.00
468.014241, 9, 0, 10, client, client_3_10.00
469.016293, 210, 4, 214, server, server
469.016293, 45, 103, 47, client, client_0_150.00
469.016293, 102, 49, 102, client, client_1_150.00
469.016293, 54, 95, 55, client, client_2_150.00
469.016293, 9, 0, 10, client, client_3_10.00
470.017391, 206, 6, 212, server, server
470.017391, 47, 100, 50, client, client_0_150.00
470.017391, 99, 50, 100, client, client_1_150.00
470.017391, 51, 99, 52, client, client_2_150.00
470.017391, 9, 0, 10, client, client_3_10.00
471.019177, 200, 213, 413, server, server
471.019177, 127, 22, 128, client, client_0_150.00
471.019177, 59, 10, 140, client, client_1_150.00
471.019177, 13, 16, 134, client, client_2_150.00
471.019177, 1, 0, 11, client, client_3_10.00
472.020908, 139, 144, 283, server, server
472.020908, 92, 59, 92, client, client_0_150.00
472.020908, 35, 59, 91, client, client_1_150.00
472.020908, 7, 60, 90, client, client_2_150.00
472.020908, 5, 0, 10, client, client_3_10.00
473.022960, 227, 9, 236, server, server
473.022960, 69, 76, 74, client, client_0_150.00
473.022960, 77, 74, 77, client, client_1_150.00
473.022960, 72, 75, 75, client, client_2_150.00
473.022960, 9, 0, 10, client, client_3_10.00
474.024057, 234, 7, 241, server, server
474.024057, 76, 72, 78, client, client_0_150.00
474.024057, 75, 74, 76, client, client_1_150.00
474.024057, 74, 74, 77, client, client_2_150.00
474.024057, 9, 0, 10, client, client_3_10.00
475.027574, 201, 8, 209, server, server
475.027574, 63, 84, 67, client, client_0_150.00
475.027574, 65, 85, 65, client, client_1_150.00
475.027574, 64, 83, 67, client, client_2_150.00
475.027574, 9, 0, 10, client, client_3_10.00
476.029626, 201, 215, 416, server, server
476.029626, 10, 15, 135, client, client_0_150.00
476.029626, 134, 17, 134, client, client_1_150.00
476.029626, 55, 13, 137, client, client_2_150.00
476.029626, 2, 0, 10, client, client_3_10.00
477.030723, 184, 55, 239, server, server
477.030723, 66, 37, 113, client, client_0_150.00
477.030723, 24, 125, 25, client, client_1_150.00
477.030723, 88, 60, 91, client, client_2_150.00
477.030723, 6, 0, 10, client, client_3_10.00
478.034240, 216, 9, 225, server, server
478.034240, 67, 79, 72, client, client_0_150.00
478.034240, 71, 79, 71, client, client_1_150.00
478.034240, 68, 78, 72, client, client_2_150.00
478.034240, 10, 0, 10, client, client_3_10.00
479.036292, 197, 8, 205, server, server
479.036292, 63, 86, 64, client, client_0_150.00
479.036292, 65, 86, 65, client, client_1_150.00
479.036292, 59, 84, 66, client, client_2_150.00
479.036292, 10, 0, 10, client, client_3_10.00
480.037390, 201, 9, 210, server, server
480.037390, 60, 82, 68, client, client_0_150.00
480.037390, 65, 85, 65, client, client_1_150.00
480.037390, 66, 84, 67, client, client_2_150.00
480.037390, 10, 0, 10, client, client_3_10.00
481.040907, 205, 219, 424, server, server
481.040907, 12, 13, 138, client, client_0_150.00
481.040907, 137, 12, 138, client, client_1_150.00
481.040907, 55, 12, 138, client, client_2_150.00
481.040907, 1, 0, 10, client, client_3_10.00
482.042959, 148, 139, 287, server, server
482.042959, 11, 59, 91, client, client_0_150.00
482.042959, 93, 58, 93, client, client_1_150.00
482.042959, 39, 57, 93, client, client_2_150.00
482.042959, 5, 0, 10, client, client_3_10.00
483.044056, 226, 7, 233, server, server
483.044056, 70, 77, 73, client, client_0_150.00
483.044056, 74, 76, 74, client, client_1_150.00
483.044056, 73, 75, 76, client, client_2_150.00
483.044056, 9, 0, 10, client, client_3_10.00
484.047573, 227, 10, 237, server, server
484.047573, 74, 76, 75, client, client_0_150.00
484.047573, 71, 75, 75, client, client_1_150.00
484.047573, 73, 73, 77, client, client_2_150.00
484.047573, 9, 0, 10, client, client_3_10.00
485.049625, 199, 8, 207, server, server
485.049625, 61, 84, 66, client, client_0_150.00
485.049625, 66, 85, 66, client, client_1_150.00
485.049625, 63, 85, 65, client, client_2_150.00
485.049625, 9, 0, 10, client, client_3_10.00
486.050722, 202, 212, 414, server, server
486.050722, 10, 18, 132, client, client_0_150.00
486.050722, 137, 13, 137, client, client_1_150.00
486.050722, 54, 13, 138, client, client_2_150.00
486.050722, 1, 3, 7, client, client_3_10.00
487.054239, 155, 60, 215, server, server
487.054239, 14, 134, 17, client, client_0_150.00
487.054239, 95, 55, 95, client, client_1_150.00
487.054239, 41, 56, 94, client, client_2_150.00
487.054239, 5, 1, 9, client, client_3_10.00
488.056292, 241, 9, 250, server, server
488.056292, 77, 71, 79, client, client_0_150.00
488.056292, 81, 70, 81, client, client_1_150.00
488.056292, 74, 70, 80, client, client_2_150.00
488.056292, 9, 0, 10, client, client_3_10.00
489.057389, 204, 7, 211, server, server
489.057389, 63, 83, 67, client, client_0_150.00
489.057389, 67, 83, 67, client, client_1_150.00
489.057389, 65, 84, 67, client, client_2_150.00
489.057389, 9, 0, 10, client, client_3_10.00
490.060906, 201, 9, 210, server, server
490.060906, 62, 84, 67, client, client_0_150.00
490.060906, 66, 84, 66, client, client_1_150.00
490.060906, 63, 83, 67, client, client_2_150.00
490.060906, 10, 0, 10, client, client_3_10.00
491.062958, 202, 91, 293, server, server
491.062958, 10, 134, 16, client, client_0_150.00
491.062958, 137, 14, 137, client, client_1_150.00
491.062958, 53, 13, 137, client, client_2_150.00
491.062958, 2, 7, 3, client, client_3_10.00
492.064055, 137, 57, 194, server, server
492.064055, 8, 139, 11, client, client_0_150.00
492.064055, 91, 59, 91, client, client_1_150.00
492.064055, 37, 61, 90, client, client_2_150.00
492.064055, 1, 8, 2, client, client_3_10.00
493.067572, 221, 9, 230, server, server
493.067572, 69, 77, 74, client, client_0_150.00
493.067572, 78, 72, 78, client, client_1_150.00
493.067572, 70, 76, 74, client, client_2_150.00
493.067572, 4, 6, 4, client, client_3_10.00
494.069624, 241, 7, 248, server, server
494.069624, 73, 72, 78, client, client_0_150.00
494.069624, 83, 68, 83, client, client_1_150.00
494.069624, 80, 68, 82, client, client_2_150.00
494.069624, 5, 5, 5, client, client_3_10.00
495.070721, 201, 8, 209, server, server
495.070721, 62, 82, 68, client, client_0_150.00
495.070721, 69, 81, 69, client, client_1_150.00
495.070721, 68, 81, 70, client, client_2_150.00
495.070721, 2, 8, 2, client, client_3_10.00
496.074239, 201, 101, 302, server, server
496.074239, 8, 135, 16, client, client_0_150.00
496.074239, 138, 12, 138, client, client_1_150.00
496.074239, 54, 11, 139, client, client_2_150.00
496.074239, 1, 1, 9, client, client_3_10.00
497.076291, 201, 117, 318, server, server
497.076291, 0, 143, 7, client, client_0_150.00
497.076291, 151, 0, 151, client, client_1_150.00
497.076291, 50, 0, 150, client, client_2_150.00
497.076291, 0, 0, 10, client, client_3_10.00
498.077388, 200, 49, 249, server, server
498.077388, 18, 129, 21, client, client_0_150.00
498.077388, 66, 83, 67, client, client_1_150.00
498.077388, 109, 0, 151, client, client_2_150.00
498.077388, 7, 0, 10, client, client_3_10.00
499.080905, 200, 7, 207, server, server
499.080905, 62, 86, 65, client, client_0_150.00
499.080905, 65, 85, 65, client, client_1_150.00
499.080905, 65, 83, 67, client, client_2_150.00
499.080905, 8, 0, 10, client, client_3_10.00
500.082957, 186, 11, 197, server, server
500.082957, 58, 87, 63, client, client_0_150.00
500.082957, 61, 89, 62, client, client_1_150.00
500.082957, 59, 88, 62, client, client_2_150.00
500.082957, 8, 0, 10, client, client_3_10.00
501.084054, 30, 193, 223, server, server
501.084054, 1, 143, 7, client, client_0_150.00
501.084054, 8, 76, 74, client, client_1_150.00
501.084054, 20, 19, 132, client, client_2_150.00
501.084054, 1, 0, 10, client, client_3_10.00
502.087571, 28, 71, 99, server, server
502.087571, 5, 143, 8, client, client_0_150.00
502.087571, 4, 144, 6, client, client_1_150.00
502.087571, 16, 75, 75, client, client_2_150.00
502.087571, 3, 0, 10, client, client_3_10.00
503.089623, 33, 8, 41, server, server
503.089623, 9, 139, 11, client, client_0_150.00
503.089623, 8, 141, 10, client, client_1_150.00
503.089623, 9, 140, 10, client, client_2_150.00
503.089623, 7, 0, 10, client, client_3_10.00
504.090721, 28, 9, 37, server, server
504.090721, 7, 141, 9, client, client_0_150.00
504.090721, 5, 141, 9, client, client_1_150.00
504.090721, 8, 142, 9, client, client_2_150.00
504.090721, 8, 0, 10, client, client_3_10.00
505.094238, 30, 10, 40, server, server
505.094238, 6, 140, 11, client, client_0_150.00
505.094238, 8, 141, 9, client, client_1_150.00
505.094238, 8, 140, 10, client, client_2_150.00
505.094238, 8, 0, 10, client, client_3_10.00
506.096290, 32, 370, 402, server, server
506.096290, 10, 17, 133, client, client_0_150.00
506.096290, 11, 20, 131, client, client_1_150.00
506.096290, 10, 17, 133, client, client_2_150.00
506.096290, 1, 5, 5, client, client_3_10.00
507.097387, 30, 104, 134, server, server
507.097387, 14, 72, 78, client, client_0_150.00
507.097387, 5, 142, 8, client, client_1_150.00
507.097387, 8, 109, 42, client, client_2_150.00
507.097387, 3, 4, 6, client, client_3_10.00
508.100904, 27, 10, 37, server, server
508.100904, 8, 143, 8, client, client_0_150.00
508.100904, 8, 141, 9, client, client_1_150.00
508.100904, 5, 140, 10, client, client_2_150.00
508.100904, 6, 0, 10, client, client_3_10.00
509.102956, 33, 7, 40, server, server
509.102956, 10, 140, 10, client, client_0_150.00
509.102956, 9, 141, 10, client, client_1_150.00
509.102956, 8, 138, 12, client, client_2_150.00
509.102956, 6, 2, 8, client, client_3_10.00
510.104053, 29, 9, 38, server, server
