t,goodput,throttled,offered,type,name
1381.994973, 106, 41, 110, client, client_2_150.00
1381.994973, 0, 10, 0, client, client_3_10.00
1382.996708, 198, 6, 204, server, server
1382.996708, 43, 108, 43, client, client_0_150.00
1382.996708, 51, 99, 51, client, client_1_150.00
1382.996708, 98, 47, 103, client, client_2_150.00
1382.996708, 6, 3, 7, client, client_3_10.00
1384.001121, 203, 6, 209, server, server
1384.001121, 49, 97, 53, client, client_0_150.00
1384.001121, 50, 101, 50, client, client_1_150.00
1384.001121, 102, 46, 104, client, client_2_150.00
1384.001121, 2, 8, 2, client, client_3_10.00
1385.001640, 187, 6, 193, server, server
1385.001640, 34, 114, 36, client, client_0_150.00
1385.001640, 57, 93, 57, client, client_1_150.00
1385.001640, 93, 54, 97, client, client_2_150.00
1385.001640, 3, 7, 3, client, client_3_10.00
1386.003374, 201, 5, 206, server, server
1386.003374, 54, 95, 56, client, client_0_150.00
1386.003374, 46, 104, 46, client, client_1_150.00
1386.003374, 96, 51, 99, client, client_2_150.00
1386.003374, 5, 5, 5, client, client_3_10.00
1387.007787, 210, 6, 216, server, server
1387.007787, 58, 90, 60, client, client_0_150.00
1387.007787, 47, 103, 48, client, client_1_150.00
1387.007787, 101, 46, 104, client, client_2_150.00
1387.007787, 4, 6, 4, client, client_3_10.00
1388.008306, 182, 5, 187, server, server
1388.008306, 38, 110, 40, client, client_0_150.00
1388.008306, 49, 101, 49, client, client_1_150.00
1388.008306, 90, 58, 93, client, client_2_150.00
1388.008306, 5, 5, 5, client, client_3_10.00
1389.010040, 210, 7, 217, server, server
1389.010040, 59, 91, 60, client, client_0_150.00
1389.010040, 49, 100, 50, client, client_1_150.00
1389.010040, 101, 44, 106, client, client_2_150.00
1389.010040, 1, 9, 1, client, client_3_10.00
1390.014454, 212, 5, 217, server, server
1390.014454, 46, 99, 51, client, client_0_150.00
1390.014454, 62, 89, 62, client, client_1_150.00
1390.014454, 99, 51, 99, client, client_2_150.00
1390.014454, 5, 5, 5, client, client_3_10.00
1391.014972, 196, 5, 201, server, server
1391.014972, 44, 104, 46, client, client_0_150.00
1391.014972, 55, 94, 56, client, client_1_150.00
1391.014972, 95, 54, 97, client, client_2_150.00
1391.014972, 2, 8, 2, client, client_3_10.00
1392.016707, 201, 5, 206, server, server
1392.016707, 45, 106, 45, client, client_0_150.00
1392.016707, 56, 94, 56, client, client_1_150.00
1392.016707, 98, 47, 103, client, client_2_150.00
1392.016707, 2, 8, 2, client, client_3_10.00
1393.021120, 197, 7, 204, server, server
1393.021120, 43, 102, 48, client, client_0_150.00
1393.021120, 49, 102, 49, client, client_1_150.00
1393.021120, 101, 47, 103, client, client_2_150.00
1393.021120, 4, 6, 4, client, client_3_10.00
1394.021639, 205, 5, 210, server, server
1394.021639, 44, 104, 46, client, client_0_150.00
1394.021639, 56, 94, 56, client, client_1_150.00
1394.021639, 103, 45, 106, client, client_2_150.00
1394.021639, 2, 8, 2, client, client_3_10.00
1395.023373, 198, 6, 204, server, server
1395.023373, 59, 90, 61, client, client_0_150.00
1395.023373, 40, 110, 40, client, client_1_150.00
1395.023373, 98, 48, 102, client, client_2_150.00
1395.023373, 1, 9, 1, client, client_3_10.00
1396.027786, 194, 6, 200, server, server
1396.027786, 45, 102, 48, client, client_0_150.00
1396.027786, 50, 101, 50, client, client_1_150.00
1396.027786, 97, 50, 100, client, client_2_150.00
1396.027786, 2, 8, 2, client, client_3_10.00
1397.028305, 197, 5, 202, server, server
1397.028305, 52, 95, 55, client, client_0_150.00
1397.028305, 43, 107, 43, client, client_1_150.00
1397.028305, 99, 50, 101, client, client_2_150.00
1397.028305, 3, 7, 3, client, client_3_10.00
1398.030039, 194, 6, 200, server, server
1398.030039, 35, 115, 36, client, client_0_150.00
1398.030039, 64, 85, 65, client, client_1_150.00
1398.030039, 94, 52, 98, client, client_2_150.00
1398.030039, 1, 9, 1, client, client_3_10.00
1399.034453, 219, 6, 225, server, server
1399.034453, 55, 91, 59, client, client_0_150.00
1399.034453, 54, 97, 54, client, client_1_150.00
1399.034453, 108, 40, 110, client, client_2_150.00
1399.034453, 2, 8, 2, client, client_3_10.00
1400.034971, 199, 5, 204, server, server
1400.034971, 55, 91, 59, client, client_0_150.00
1400.034971, 41, 109, 41, client, client_1_150.00
1400.034971, 100, 50, 101, client, client_2_150.00
1400.034971, 3, 7, 3, client, client_3_10.00
1401.036706, 194, 6, 200, server, server
1401.036706, 47, 101, 50, client, client_0_150.00
1401.036706, 49, 101, 49, client, client_1_150.00
1401.036706, 96, 51, 99, client, client_2_150.00
1401.036706, 2, 8, 2, client, client_3_10.00
1402.041119, 210, 5, 215, server, server
1402.041119, 39, 108, 42, client, client_0_150.00
1402.041119, 63, 88, 63, client, client_1_150.00
1402.041119, 104, 44, 106, client, client_2_150.00
1402.041119, 4, 6, 4, client, client_3_10.00
1403.041638, 197, 6, 203, server, server
1403.041638, 41, 106, 44, client, client_0_150.00
1403.041638, 58, 91, 59, client, client_1_150.00
1403.041638, 96, 53, 98, client, client_2_150.00
1403.041638, 2, 8, 2, client, client_3_10.00
1404.043372, 206, 6, 212, server, server
1404.043372, 54, 93, 58, client, client_0_150.00
1404.043372, 51, 99, 51, client, client_1_150.00
1404.043372, 98, 50, 100, client, client_2_150.00
1404.043372, 3, 7, 3, client, client_3_10.00
1405.047785, 199, 4, 203, server, server
1405.047785, 58, 91, 59, client, client_0_150.00
1405.047785, 42, 109, 42, client, client_1_150.00
1405.047785, 98, 49, 101, client, client_2_150.00
1405.047785, 1, 9, 1, client, client_3_10.00
1406.048304, 198, 6, 204, server, server
1406.048304, 47, 101, 49, client, client_0_150.00
1406.048304, 51, 99, 51, client, client_1_150.00
1406.048304, 99, 48, 103, client, client_2_150.00
1406.048304, 1, 9, 1, client, client_3_10.00
1407.050039, 203, 5, 208, server, server
1407.050039, 50, 100, 51, client, client_0_150.00
1407.050039, 52, 98, 52, client, client_1_150.00
1407.050039, 100, 46, 104, client, client_2_150.00
1407.050039, 1, 9, 1, client, client_3_10.00
1408.054452, 177, 6, 183, server, server
1408.054452, 40, 105, 45, client, client_0_150.00
1408.054452, 45, 106, 45, client, client_1_150.00
1408.054452, 90, 59, 91, client, client_2_150.00
1408.054452, 2, 8, 2, client, client_3_10.00
1409.054971, 219, 5, 224, server, server
1409.054971, 52, 97, 53, client, client_0_150.00
1409.054971, 59, 91, 59, client, client_1_150.00
1409.054971, 106, 42, 109, client, client_2_150.00
1409.054971, 2, 7, 3, client, client_3_10.00
1410.056705, 203, 7, 210, server, server
1410.056705, 52, 98, 53, client, client_0_150.00
1410.056705, 50, 100, 50, client, client_1_150.00
1410.056705, 99, 45, 105, client, client_2_150.00
1410.056705, 2, 8, 2, client, client_3_10.00
1411.061118, 203, 5, 208, server, server
1411.061118, 47, 99, 51, client, client_0_150.00
1411.061118, 54, 97, 54, client, client_1_150.00
1411.061118, 102, 47, 103, client, client_2_150.00
1411.061118, 0, 10, 0, client, client_3_10.00
1412.061637, 194, 7, 201, server, server
1412.061637, 46, 103, 47, client, client_0_150.00
1412.061637, 51, 99, 51, client, client_1_150.00
1412.061637, 96, 50, 101, client, client_2_150.00
1412.061637, 1, 8, 2, client, client_3_10.00
1413.063371, 208, 5, 213, server, server
1413.063371, 56, 92, 59, client, client_0_150.00
1413.063371, 54, 96, 54, client, client_1_150.00
1413.063371, 96, 52, 98, client, client_2_150.00
1413.063371, 2, 8, 2, client, client_3_10.00
1414.067785, 199, 5, 204, server, server
1414.067785, 46, 101, 49, client, client_0_150.00
1414.067785, 50, 101, 50, client, client_1_150.00
1414.067785, 100, 48, 102, client, client_2_150.00
1414.067785, 3, 7, 3, client, client_3_10.00
1415.068303, 199, 5, 204, server, server
1415.068303, 39, 110, 40, client, client_0_150.00
1415.068303, 56, 94, 56, client, client_1_150.00
1415.068303, 98, 49, 102, client, client_2_150.00
1415.068303, 6, 4, 6, client, client_3_10.00
1416.070038, 204, 5, 209, server, server
1416.070038, 53, 95, 56, client, client_0_150.00
1416.070038, 47, 102, 48, client, client_1_150.00
1416.070038, 101, 48, 102, client, client_2_150.00
1416.070038, 3, 7, 3, client, client_3_10.00
1417.074451, 194, 6, 200, server, server
1417.074451, 54, 92, 58, client, client_0_150.00
1417.074451, 41, 109, 42, client, client_1_150.00
1417.074451, 98, 51, 99, client, client_2_150.00
1417.074451, 1, 9, 1, client, client_3_10.00
1418.074970, 194, 6, 200, server, server
1418.074970, 35, 114, 36, client, client_0_150.00
1418.074970, 65, 84, 66, client, client_1_150.00
1418.074970, 93, 54, 97, client, client_2_150.00
1418.074970, 1, 9, 1, client, client_3_10.00
1419.076704, 213, 5, 218, server, server
1419.076704, 49, 99, 52, client, client_0_150.00
1419.076704, 60, 90, 60, client, client_1_150.00
1419.076704, 102, 46, 104, client, client_2_150.00
1419.076704, 2, 8, 2, client, client_3_10.00
1420.081117, 196, 6, 202, server, server
1420.081117, 49, 99, 51, client, client_0_150.00
1420.081117, 48, 103, 48, client, client_1_150.00
1420.081117, 98, 48, 102, client, client_2_150.00
1420.081117, 1, 9, 1, client, client_3_10.00
1421.081636, 203, 5, 208, server, server
1421.081636, 49, 98, 52, client, client_0_150.00
1421.081636, 51, 99, 51, client, client_1_150.00
1421.081636, 102, 47, 104, client, client_2_150.00
1421.081636, 1, 9, 1, client, client_3_10.00
1422.082367, 202, 7, 209, server, server
1422.082367, 44, 103, 47, client, client_0_150.00
1422.082367, 55, 95, 55, client, client_1_150.00
1422.082367, 100, 46, 104, client, client_2_150.00
1422.082367, 3, 8, 3, client, client_3_10.00
1423.083370, 198, 4, 202, server, server
1423.083370, 43, 107, 44, client, client_0_150.00
1423.083370, 56, 94, 56, client, client_1_150.00
1423.083370, 97, 50, 100, client, client_2_150.00
1423.083370, 2, 8, 2, client, client_3_10.00
1424.087784, 157, 7, 164, server, server
1424.087784, 35, 112, 38, client, client_0_150.00
1424.087784, 47, 103, 48, client, client_1_150.00
1424.087784, 74, 73, 77, client, client_2_150.00
1424.087784, 1, 9, 1, client, client_3_10.00
1425.088302, 243, 7, 250, server, server
1425.088302, 50, 97, 53, client, client_0_150.00
1425.088302, 77, 73, 77, client, client_1_150.00
1425.088302, 113, 34, 117, client, client_2_150.00
1425.088302, 3, 7, 3, client, client_3_10.00
1426.090037, 200, 5, 205, server, server
1426.090037, 50, 98, 53, client, client_0_150.00
1426.090037, 47, 103, 47, client, client_1_150.00
1426.090037, 100, 48, 102, client, client_2_150.00
1426.090037, 3, 7, 3, client, client_3_10.00
1427.094450, 199, 6, 205, server, server
1427.094450, 45, 103, 47, client, client_0_150.00
1427.094450, 52, 99, 52, client, client_1_150.00
1427.094450, 100, 47, 103, client, client_2_150.00
1427.094450, 2, 7, 3, client, client_3_10.00
1428.094969, 199, 4, 203, server, server
1428.094969, 55, 94, 56, client, client_0_150.00
1428.094969, 49, 100, 50, client, client_1_150.00
1428.094969, 93, 56, 95, client, client_2_150.00
1428.094969, 2, 8, 2, client, client_3_10.00
1429.096703, 203, 7, 210, server, server
1429.096703, 51, 95, 56, client, client_0_150.00
1429.096703, 47, 103, 47, client, client_1_150.00
1429.096703, 102, 46, 104, client, client_2_150.00
1429.096703, 3, 7, 3, client, client_3_10.00
1430.101116, 191, 5, 196, server, server
1430.101116, 47, 101, 49, client, client_0_150.00
1430.101116, 53, 98, 53, client, client_1_150.00
1430.101116, 90, 57, 93, client, client_2_150.00
1430.101116, 1, 9, 1, client, client_3_10.00
1431.101635, 204, 6, 210, server, server
1431.101635, 38, 110, 40, client, client_0_150.00
1431.101635, 66, 84, 66, client, client_1_150.00
1431.101635, 99, 48, 103, client, client_2_150.00
1431.101635, 1, 9, 1, client, client_3_10.00
1432.103369, 207, 6, 213, server, server
1432.103369, 46, 105, 46, client, client_0_150.00
1432.103369, 56, 92, 58, client, client_1_150.00
1432.103369, 101, 45, 105, client, client_2_150.00
1432.103369, 4, 6, 4, client, client_3_10.00
1433.107783, 204, 5, 209, server, server
1433.107783, 52, 96, 54, client, client_0_150.00
1433.107783, 54, 96, 55, client, client_1_150.00
1433.107783, 94, 54, 96, client, client_2_150.00
1433.107783, 4, 6, 4, client, client_3_10.00
1434.108301, 199, 7, 206, server, server
1434.108301, 46, 99, 51, client, client_0_150.00
1434.108301, 46, 104, 46, client, client_1_150.00
1434.108301, 105, 44, 107, client, client_2_150.00
1434.108301, 2, 8, 2, client, client_3_10.00
1435.110036, 199, 6, 205, server, server
1435.110036, 48, 101, 50, client, client_0_150.00
1435.110036, 48, 101, 49, client, client_1_150.00
1435.110036, 99, 49, 101, client, client_2_150.00
1435.110036, 4, 5, 5, client, client_3_10.00
1436.114449, 176, 4, 180, server, server
1436.114449, 51, 99, 51, client, client_0_150.00
1436.114449, 40, 110, 41, client, client_1_150.00
1436.114449, 84, 63, 87, client, client_2_150.00
1436.114449, 1, 9, 1, client, client_3_10.00
1437.114968, 226, 7, 233, server, server
1437.114968, 52, 96, 54, client, client_0_150.00
1437.114968, 58, 91, 59, client, client_1_150.00
1437.114968, 113, 34, 117, client, client_2_150.00
1437.114968, 3, 7, 3, client, client_3_10.00
1438.116702, 198, 5, 203, server, server
1438.116702, 57, 92, 59, client, client_0_150.00
1438.116702, 41, 109, 41, client, client_1_150.00
1438.116702, 99, 48, 102, client, client_2_150.00
1438.116702, 1, 9, 1, client, client_3_10.00
1439.121115, 202, 5, 207, server, server
1439.121115, 54, 94, 56, client, client_0_150.00
1439.121115, 45, 104, 47, client, client_1_150.00
1439.121115, 101, 48, 102, client, client_2_150.00
1439.121115, 2, 8, 2, client, client_3_10.00
1440.121634, 203, 15, 218, server, server
1440.121634, 43, 97, 53, client, client_0_150.00
1440.121634, 54, 96, 54, client, client_1_150.00
1440.121634, 104, 43, 108, client, client_2_150.00
1440.121634, 2, 7, 3, client, client_3_10.00
1441.123368, 197, 41, 238, server, server
1441.123368, 78, 40, 111, client, client_0_150.00
1441.123368, 35, 115, 35, client, client_1_150.00
1441.123368, 82, 64, 86, client, client_2_150.00
1441.123368, 2, 4, 6, client, client_3_10.00
1442.127782, 159, 4, 163, server, server
1442.127782, 46, 102, 48, client, client_0_150.00
1442.127782, 55, 96, 55, client, client_1_150.00
1442.127782, 54, 94, 56, client, client_2_150.00
1442.127782, 4, 6, 4, client, client_3_10.00
1443.128301, 127, 5, 132, server, server
1443.128301, 35, 111, 39, client, client_0_150.00
1443.128301, 43, 107, 43, client, client_1_150.00
1443.128301, 45, 105, 46, client, client_2_150.00
1443.128301, 4, 6, 4, client, client_3_10.00
1444.130035, 318, 24, 342, server, server
1444.130035, 108, 27, 124, client, client_0_150.00
1444.130035, 93, 57, 93, client, client_1_150.00
1444.130035, 110, 33, 117, client, client_2_150.00
1444.130035, 7, 2, 8, client, client_3_10.00
1445.134448, 177, 9, 186, server, server
1445.134448, 60, 86, 64, client, client_0_150.00
1445.134448, 53, 98, 53, client, client_1_150.00
1445.134448, 60, 86, 64, client, client_2_150.00
1445.134448, 4, 5, 5, client, client_3_10.00
1446.134967, 225, 15, 240, server, server
1446.134967, 67, 75, 75, client, client_0_150.00
1446.134967, 79, 71, 79, client, client_1_150.00
1446.134967, 76, 69, 82, client, client_2_150.00
1446.134967, 3, 6, 4, client, client_3_10.00
1447.136701, 102, 13, 115, server, server
1447.136701, 21, 122, 29, client, client_0_150.00
1447.136701, 36, 114, 36, client, client_1_150.00
1447.136701, 44, 102, 48, client, client_2_150.00
1447.136701, 1, 8, 2, client, client_3_10.00
1448.141114, 250, 60, 310, server, server
1448.141114, 65, 48, 102, client, client_0_150.00
1448.141114, 110, 40, 111, client, client_1_150.00
1448.141114, 71, 60, 90, client, client_2_150.00
1448.141114, 4, 3, 7, client, client_3_10.00
1449.141633, 233, 4, 237, server, server
1449.141633, 67, 81, 69, client, client_0_150.00
1449.141633, 84, 66, 84, client, client_1_150.00
1449.141633, 79, 70, 81, client, client_2_150.00
1449.141633, 3, 7, 3, client, client_3_10.00
1450.143368, 211, 4, 215, server, server
1450.143368, 70, 80, 71, client, client_0_150.00
1450.143368, 71, 78, 72, client, client_1_150.00
1450.143368, 66, 82, 68, client, client_2_150.00
1450.143368, 4, 6, 4, client, client_3_10.00
1451.147781, 197, 6, 203, server, server
1451.147781, 53, 94, 56, client, client_0_150.00
1451.147781, 67, 84, 67, client, client_1_150.00
1451.147781, 74, 74, 76, client, client_2_150.00
1451.147781, 3, 6, 4, client, client_3_10.00
1452.148300, 169, 3, 172, server, server
1452.148300, 46, 102, 48, client, client_0_150.00
1452.148300, 57, 93, 57, client, client_1_150.00
1452.148300, 62, 88, 63, client, client_2_150.00
1452.148300, 4, 6, 4, client, client_3_10.00
1453.150034, 219, 3, 222, server, server
1453.150034, 72, 76, 75, client, client_0_150.00
1453.150034, 73, 77, 73, client, client_1_150.00
1453.150034, 71, 79, 71, client, client_2_150.00
1453.150034, 3, 7, 3, client, client_3_10.00
1454.154447, 115, 6, 121, server, server
1454.154447, 34, 111, 39, client, client_0_150.00
1454.154447, 39, 112, 39, client, client_1_150.00
1454.154447, 41, 108, 42, client, client_2_150.00
1454.154447, 1, 9, 1, client, client_3_10.00
1455.154966, 288, 24, 312, server, server
1455.154966, 82, 67, 83, client, client_0_150.00
1455.154966, 115, 25, 125, client, client_1_150.00
1455.154966, 87, 51, 100, client, client_2_150.00
1455.154966, 4, 6, 4, client, client_3_10.00
1456.156700, 190, 5, 195, server, server
1456.156700, 49, 101, 50, client, client_0_150.00
1456.156700, 63, 84, 66, client, client_1_150.00
1456.156700, 74, 75, 75, client, client_2_150.00
1456.156700, 4, 6, 4, client, client_3_10.00
1457.161114, 170, 4, 174, server, server
1457.161114, 46, 101, 49, client, client_0_150.00
1457.161114, 61, 90, 61, client, client_1_150.00
1457.161114, 60, 89, 61, client, client_2_150.00
1457.161114, 3, 7, 3, client, client_3_10.00
1458.161632, 188, 12, 200, server, server
1458.161632, 54, 88, 62, client, client_0_150.00
1458.161632, 63, 87, 63, client, client_1_150.00
1458.161632, 67, 81, 70, client, client_2_150.00
1458.161632, 4, 5, 5, client, client_3_10.00
1459.163367, 273, 24, 297, server, server
1459.163367, 75, 63, 88, client, client_0_150.00
1459.163367, 111, 39, 111, client, client_1_150.00
1459.163367, 83, 57, 93, client, client_2_150.00
1459.163367, 4, 5, 5, client, client_3_10.00
1460.167780, 191, 5, 196, server, server
1460.167780, 49, 98, 52, client, client_0_150.00
1460.167780, 68, 83, 68, client, client_1_150.00
1460.167780, 72, 76, 74, client, client_2_150.00
1460.167780, 2, 8, 2, client, client_3_10.00
1461.168299, 188, 8, 196, server, server
1461.168299, 61, 89, 61, client, client_0_150.00
1461.168299, 63, 84, 66, client, client_1_150.00
1461.168299, 60, 86, 65, client, client_2_150.00
1461.168299, 4, 6, 4, client, client_3_10.00
1462.170033, 173, 9, 182, server, server
1462.170033, 43, 103, 48, client, client_0_150.00
1462.170033, 62, 88, 62, client, client_1_150.00
1462.170033, 66, 80, 70, client, client_2_150.00
1462.170033, 2, 8, 2, client, client_3_10.00
1463.174446, 170, 11, 181, server, server
1463.174446, 43, 100, 50, client, client_0_150.00
1463.174446, 58, 93, 58, client, client_1_150.00
1463.174446, 68, 79, 71, client, client_2_150.00
1463.174446, 1, 8, 2, client, client_3_10.00
1464.174965, 280, 31, 311, server, server
1464.174965, 75, 56, 94, client, client_0_150.00
1464.174965, 100, 50, 100, client, client_1_150.00
1464.174965, 100, 40, 111, client, client_2_150.00
1464.174965, 5, 4, 6, client, client_3_10.00
1465.176699, 188, 10, 198, server, server
1465.176699, 61, 82, 69, client, client_0_150.00
1465.176699, 69, 80, 70, client, client_1_150.00
1465.176699, 54, 95, 55, client, client_2_150.00
1465.176699, 4, 6, 4, client, client_3_10.00
1466.181113, 208, 4, 212, server, server
1466.181113, 40, 107, 43, client, client_0_150.00
1466.181113, 88, 63, 88, client, client_1_150.00
1466.181113, 78, 71, 79, client, client_2_150.00
1466.181113, 2, 8, 2, client, client_3_10.00
1467.181631, 203, 6, 209, server, server
1467.181631, 62, 84, 66, client, client_0_150.00
1467.181631, 69, 81, 69, client, client_1_150.00
1467.181631, 69, 80, 71, client, client_2_150.00
1467.181631, 3, 7, 3, client, client_3_10.00
1468.182367, 153, 4, 157, server, server
1468.182367, 49, 101, 49, client, client_0_150.00
1468.182367, 50, 98, 52, client, client_1_150.00
1468.182367, 51, 97, 53, client, client_2_150.00
1468.182367, 3, 8, 3, client, client_3_10.00
1469.183366, 197, 12, 209, server, server
1469.183366, 61, 83, 68, client, client_0_150.00
1469.183366, 67, 83, 67, client, client_1_150.00
1469.183366, 66, 80, 70, client, client_2_150.00
1469.183366, 3, 6, 4, client, client_3_10.00
1470.187779, 237, 20, 257, server, server
1470.187779, 62, 77, 73, client, client_0_150.00
1470.187779, 84, 67, 84, client, client_1_150.00
1470.187779, 86, 56, 94, client, client_2_150.00
1470.187779, 5, 4, 6, client, client_3_10.00
1471.188298, 188, 9, 197, server, server
1471.188298, 56, 89, 61, client, client_0_150.00
1471.188298, 66, 84, 66, client, client_1_150.00
1471.188298, 63, 84, 67, client, client_2_150.00
1471.188298, 3, 7, 3, client, client_3_10.00
1472.190032, 219, 18, 237, server, server
1472.190032, 57, 83, 68, client, client_0_150.00
1472.190032, 75, 75, 75, client, client_1_150.00
1472.190032, 83, 61, 89, client, client_2_150.00
1472.190032, 4, 5, 5, client, client_3_10.00
1473.194445, 129, 0, 129, server, server
1473.194445, 29, 121, 29, client, client_0_150.00
1473.194445, 43, 108, 43, client, client_1_150.00
1473.194445, 52, 98, 52, client, client_2_150.00
1473.194445, 5, 5, 5, client, client_3_10.00
1474.194964, 275, 25, 300, server, server
1474.194964, 63, 73, 77, client, client_0_150.00
1474.194964, 122, 28, 122, client, client_1_150.00
1474.194964, 87, 54, 97, client, client_2_150.00
1474.194964, 3, 6, 4, client, client_3_10.00
1475.196698, 193, 4, 197, server, server
1475.196698, 57, 92, 59, client, client_0_150.00
1475.196698, 65, 85, 65, client, client_1_150.00
1475.196698, 68, 80, 70, client, client_2_150.00
1475.196698, 3, 7, 3, client, client_3_10.00
1476.201112, 200, 4, 204, server, server
1476.201112, 51, 97, 53, client, client_0_150.00
1476.201112, 68, 83, 68, client, client_1_150.00
1476.201112, 77, 71, 79, client, client_2_150.00
1476.201112, 4, 6, 4, client, client_3_10.00
1477.201630, 200, 4, 204, server, server
1477.201630, 53, 95, 55, client, client_0_150.00
1477.201630, 68, 82, 68, client, client_1_150.00
1477.201630, 78, 72, 79, client, client_2_150.00
1477.201630, 1, 8, 2, client, client_3_10.00
1478.203365, 211, 4, 215, server, server
1478.203365, 57, 92, 59, client, client_0_150.00
1478.203365, 70, 79, 71, client, client_1_150.00
1478.203365, 82, 68, 82, client, client_2_150.00
1478.203365, 2, 7, 3, client, client_3_10.00
1479.207778, 172, 5, 177, server, server
1479.207778, 48, 99, 51, client, client_0_150.00
1479.207778, 58, 92, 59, client, client_1_150.00
1479.207778, 64, 85, 65, client, client_2_150.00
1479.207778, 2, 8, 2, client, client_3_10.00
1480.208297, 185, 3, 188, server, server
1480.208297, 59, 90, 60, client, client_0_150.00
1480.208297, 63, 87, 63, client, client_1_150.00
1480.208297, 59, 90, 61, client, client_2_150.00
1480.208297, 4, 6, 4, client, client_3_10.00
1481.210031, 211, 6, 217, server, server
1481.210031, 65, 82, 69, client, client_0_150.00
1481.210031, 71, 79, 71, client, client_1_150.00
1481.210031, 71, 77, 73, client, client_2_150.00
1481.210031, 4, 6, 4, client, client_3_10.00
1482.214444, 192, 10, 202, server, server
1482.214444, 46, 98, 52, client, client_0_150.00
1482.214444, 67, 84, 67, client, client_1_150.00
1482.214444, 75, 72, 78, client, client_2_150.00
1482.214444, 4, 5, 5, client, client_3_10.00
1483.214963, 222, 11, 233, server, server
1483.214963, 58, 90, 60, client, client_0_150.00
1483.214963, 85, 62, 88, client, client_1_150.00
1483.214963, 77, 68, 83, client, client_2_150.00
1483.214963, 2, 8, 2, client, client_3_10.00
1484.216698, 197, 3, 200, server, server
1484.216698, 61, 88, 63, client, client_0_150.00
1484.216698, 66, 84, 66, client, client_1_150.00
1484.216698, 67, 82, 68, client, client_2_150.00
1484.216698, 3, 7, 3, client, client_3_10.00
1485.221111, 199, 6, 205, server, server
1485.221111, 50, 96, 54, client, client_0_150.00
1485.221111, 70, 81, 70, client, client_1_150.00
1485.221111, 75, 73, 77, client, client_2_150.00
1485.221111, 4, 6, 4, client, client_3_10.00
1486.221630, 182, 4, 186, server, server
1486.221630, 57, 93, 57, client, client_0_150.00
1486.221630, 62, 86, 64, client, client_1_150.00
1486.221630, 61, 88, 63, client, client_2_150.00
1486.221630, 2, 8, 2, client, client_3_10.00
1487.223364, 166, 6, 172, server, server
1487.223364, 40, 108, 43, client, client_0_150.00
1487.223364, 58, 92, 58, client, client_1_150.00
1487.223364, 66, 81, 69, client, client_2_150.00
1487.223364, 2, 8, 2, client, client_3_10.00
1488.227777, 241, 20, 261, server, server
1488.227777, 66, 73, 77, client, client_0_150.00
1488.227777, 89, 62, 89, client, client_1_150.00
1488.227777, 81, 61, 89, client, client_2_150.00
1488.227777, 5, 4, 6, client, client_3_10.00
1489.228296, 187, 4, 191, server, server
1489.228296, 47, 100, 50, client, client_0_150.00
1489.228296, 62, 88, 62, client, client_1_150.00
1489.228296, 75, 75, 76, client, client_2_150.00
1489.228296, 3, 7, 3, client, client_3_10.00
1490.230030, 247, 14, 261, server, server
1490.230030, 72, 75, 76, client, client_0_150.00
1490.230030, 76, 70, 80, client, client_1_150.00
1490.230030, 93, 51, 99, client, client_2_150.00
1490.230030, 6, 4, 6, client, client_3_10.00
1491.234444, 196, 4, 200, server, server
1491.234444, 51, 98, 52, client, client_0_150.00
1491.234444, 66, 84, 67, client, client_1_150.00
1491.234444, 77, 72, 78, client, client_2_150.00
1491.234444, 2, 7, 3, client, client_3_10.00
1492.234962, 193, 4, 197, server, server
1492.234962, 47, 100, 50, client, client_0_150.00
1492.234962, 65, 85, 65, client, client_1_150.00
1492.234962, 80, 70, 81, client, client_2_150.00
1492.234962, 1, 9, 1, client, client_3_10.00
1493.236697, 212, 4, 216, server, server
1493.236697, 55, 94, 57, client, client_0_150.00
1493.236697, 71, 78, 72, client, client_1_150.00
1493.236697, 84, 65, 85, client, client_2_150.00
1493.236697, 2, 8, 2, client, client_3_10.00
1494.241110, 202, 4, 206, server, server
1494.241110, 64, 85, 65, client, client_0_150.00
1494.241110, 67, 82, 69, client, client_1_150.00
1494.241110, 68, 81, 69, client, client_2_150.00
1494.241110, 3, 7, 3, client, client_3_10.00
1495.241629, 203, 4, 207, server, server
1495.241629, 53, 95, 55, client, client_0_150.00
1495.241629, 69, 81, 69, client, client_1_150.00
1495.241629, 77, 72, 79, client, client_2_150.00
1495.241629, 4, 6, 4, client, client_3_10.00
1496.243363, 200, 4, 204, server, server
1496.243363, 70, 81, 70, client, client_0_150.00
1496.243363, 67, 83, 67, client, client_1_150.00
1496.243363, 60, 87, 63, client, client_2_150.00
1496.243363, 3, 6, 4, client, client_3_10.00
1497.247776, 206, 6, 212, server, server
1497.247776, 71, 75, 75, client, client_0_150.00
1497.247776, 71, 80, 71, client, client_1_150.00
1497.247776, 62, 86, 64, client, client_2_150.00
1497.247776, 2, 8, 2, client, client_3_10.00
1498.248295, 148, 4, 152, server, server
1498.248295, 44, 103, 47, client, client_0_150.00
1498.248295, 49, 101, 49, client, client_1_150.00
1498.248295, 53, 97, 54, client, client_2_150.00
1498.248295, 2, 8, 2, client, client_3_10.00
1499.250029, 252, 16, 268, server, server
1499.250029, 79, 61, 90, client, client_0_150.00
1499.250029, 82, 68, 82, client, client_1_150.00
1499.250029, 87, 59, 91, client, client_2_150.00
1499.250029, 4, 5, 5, client, client_3_10.00
